# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.2-dev32b

3257910484.coin, long, 0000000000000001
3257910484.firstjoin, long, 0000000000000001
3257910484.totalc, long, 0000000000000000
3257910484.totalm, long, 0000000000000000
3492351035.agree, long, 0000000000000000
3492351035.coin, long, 0000000000000001
3492351035.firstjoin, long, 0000000000000001
3492351035.totalc, long, 0000000000000000
3492351035.totalm, long, 0000000000000000
46829764310.cash, long, 0000000000000000
4869233.cash, long, 0000000000000000
5coda.agree, long, 0000000000000000
5coda.coin, long, 0000000000000001
5coda.firstjoin, long, 0000000000000001
5coda.totalc, long, 0000000000000000
5coda.totalm, long, 0000000000000000
76454712.cash, long, 0000000000000000
<player>.cash, long, 0000000000000000
a_lee.agree, long, 0000000000000000
a_lee.coin, long, 0000000000000001
a_lee.firstjoin, long, 0000000000000001
a_lee.totalc, long, 0000000000000000
a_lee.totalm, long, 0000000000000000
a_za.cash, long, 0000000000000000
aaryn_12138.agree, long, 0000000000000000
aaryn_12138.coin, long, 0000000000000001
aaryn_12138.firstjoin, long, 0000000000000001
aaryn_12138.totalc, long, 0000000000000000
aaryn_12138.totalm, long, 0000000000000000
adselp, string, 800D4275675F4E695368694D695961
adwdfsdxvf.agree, long, 0000000000000000
adwdfsdxvf.coin, long, 0000000000000001
adwdfsdxvf.firstjoin, long, 0000000000000001
adwdfsdxvf.totalc, long, 0000000000000000
adwdfsdxvf.totalm, long, 0000000000000000
agoniyoke.agree, long, 0000000000000000
agoniyoke.coin, long, 0000000000000001
agoniyoke.firstjoin, long, 0000000000000001
agoniyoke.totalc, long, 0000000000000000
agoniyoke.totalm, long, 0000000000000000
ahhhhhhhh.agree, long, 0000000000000000
ahhhhhhhh.coin, long, 0000000000000001
ahhhhhhhh.firstjoin, long, 0000000000000001
ahhhhhhhh.totalc, long, 0000000000000000
ahhhhhhhh.totalm, long, 0000000000000000
aipaiwuqiong.agree, long, 0000000000000000
aipaiwuqiong.coin, long, 0000000000000001
aipaiwuqiong.firstjoin, long, 0000000000000001
aipaiwuqiong.totalc, long, 0000000000000000
aipaiwuqiong.totalm, long, 0000000000000000
ala.agree, long, 0000000000000000
ala.coin, long, 0000000000000001
ala.firstjoin, long, 0000000000000001
ala.totalc, long, 0000000000000000
ala.totalm, long, 0000000000000000
alesl_154.cash, long, 0000000000000000
an_ye.agree, long, 0000000000000000
an_ye.cash, long, 0000000000000000
an_ye.coin, long, 0000000000000001
an_ye.firstjoin, long, 0000000000000001
an_ye.totalc, long, 0000000000000000
an_ye.totalm, long, 0000000000000000
andn.cash, long, 0000000000000000
andy.cash, long, 0000000000000000
apdda.agree, long, 0000000000000000
apdda.coin, long, 0000000000000001
apdda.firstjoin, long, 0000000000000001
apdda.totalc, long, 0000000000000000
apdda.totalm, long, 0000000000000000
aran.agree, long, 0000000000000000
aran.coin, long, 0000000000000001
aran.firstjoin, long, 0000000000000001
aran.totalc, long, 0000000000000000
aran.totalm, long, 0000000000000000
arctifuchs.cash, long, 0000000000000000
arthas.cash, long, 0000000000000000
asdfmeng.agree, long, 0000000000000000
asdfmeng.coin, long, 0000000000000001
asdfmeng.firstjoin, long, 0000000000000001
asdfmeng.totalc, long, 0000000000000000
asdfmeng.totalm, long, 0000000000000000
assassin_xg74.cash, long, 0000000000000000
atksj.cash, long, 0000000000000000
atutubu.agree, long, 0000000000000000
atutubu.coin, long, 0000000000000001
atutubu.firstjoin, long, 0000000000000001
atutubu.totalc, long, 0000000000000000
atutubu.totalm, long, 0000000000000000
aus1b.agree, long, 0000000000000000
aus1b.agreeb, long, 0000000000000000
aus1b.agrees, long, 0000000000000000
aus1b.cash, long, 0000000000000000
aus1b.coin, long, 0000000000000034
aus1b.firstjoin, long, 0000000000000001
aus1b.totalc, long, 0000000000000030
aus1b.totalm, long, 0000000000000000
ausoneb.agree, long, 0000000000000000
ausoneb.agrees, long, 0000000000000000
ausoneb.coin, long, 0000000000000000
ausoneb.firstjoin, long, 0000000000000001
ausoneb.totalc, long, 0000000000000000
ausoneb.totalm, long, 0000000000000000
awa____him.cash, long, 0000000000000000
baby_chen.agree, long, 0000000000000001
baby_chen.agrees, long, 0000000000000000
baby_chen.coin, long, 0000000000000000
baby_chen.firstjoin, long, 0000000000000001
baby_chen.totalc, long, 0000000000000001
baby_chen.totalm, double, 4101637000000000
bai_ying.agree, long, 0000000000000000
bai_ying.coin, long, 0000000000000001
bai_ying.firstjoin, long, 0000000000000001
bai_ying.totalc, long, 0000000000000000
bai_ying.totalm, long, 0000000000000000
bai_zimo.agree, long, 0000000000000000
bai_zimo.coin, long, 0000000000000001
bai_zimo.firstjoin, long, 0000000000000001
bai_zimo.totalc, long, 0000000000000000
bai_zimo.totalm, long, 0000000000000000
balajiu.agree, long, 0000000000000000
balajiu.agrees, long, 0000000000000000
balajiu.cash, long, 0000000000000000
balajiu.coin, long, 0000000000000000
balajiu.firstjoin, long, 0000000000000001
balajiu.totalc, long, 0000000000000000
balajiu.totalm, long, 0000000000000000
balaju.agree, long, 0000000000000001
balaju.agrees, long, 0000000000000000
balaju.coin, long, 0000000000000000
balaju.firstjoin, long, 0000000000000001
balaju.totalc, long, 0000000000000005
balaju.totalm, double, 41443F7500000000
bayih.agree, long, 0000000000000000
bayih.coin, long, 0000000000000001
bayih.firstjoin, long, 0000000000000001
bayih.totalc, long, 0000000000000000
bayih.totalm, long, 0000000000000000
bee_black.agree, long, 0000000000000000
bee_black.coin, long, 0000000000000001
bee_black.firstjoin, long, 0000000000000001
bee_black.totalc, long, 0000000000000000
bee_black.totalm, long, 0000000000000000
bei_dao.agree, long, 0000000000000000
bei_dao.coin, long, 0000000000000001
bei_dao.firstjoin, long, 0000000000000001
bei_dao.totalc, long, 0000000000000000
bei_dao.totalm, long, 0000000000000000
best_sky.cash, long, 0000000000000000
biggay_zed.agree, long, 0000000000000000
biggay_zed.coin, long, 0000000000000001
biggay_zed.firstjoin, long, 0000000000000001
biggay_zed.totalc, long, 0000000000000000
biggay_zed.totalm, long, 0000000000000000
bin_ari.agree, long, 0000000000000000
bin_ari.coin, long, 0000000000000001
bin_ari.firstjoin, long, 0000000000000001
bin_ari.totalc, long, 0000000000000000
bin_ari.totalm, long, 0000000000000000
bingmao.agree, long, 0000000000000000
bingmao.coin, long, 0000000000000001
bingmao.firstjoin, long, 0000000000000001
bingmao.totalc, long, 0000000000000000
bingmao.totalm, long, 0000000000000000
black_leaf.agree, long, 0000000000000000
black_leaf.coin, long, 0000000000000001
black_leaf.firstjoin, long, 0000000000000001
black_leaf.totalc, long, 0000000000000000
black_leaf.totalm, long, 0000000000000000
bloodline.agree, long, 0000000000000000
bloodline.coin, long, 0000000000000001
bloodline.firstjoin, long, 0000000000000001
bloodline.totalc, long, 0000000000000000
bloodline.totalm, long, 0000000000000000
blue_pomelo.cash, long, 0000000000000000
bobin.cash, long, 0000000000000000
boolkeep.agree, long, 0000000000000000
boolkeep.coin, long, 0000000000000001
boolkeep.firstjoin, long, 0000000000000001
boolkeep.totalc, long, 0000000000000000
boolkeep.totalm, long, 0000000000000000
boringi.agree, long, 0000000000000000
boringi.coin, long, 0000000000000001
boringi.firstjoin, long, 0000000000000001
boringi.totalc, long, 0000000000000000
boringi.totalm, long, 0000000000000000
boteshowtime.agree, long, 0000000000000000
boteshowtime.coin, long, 0000000000000001
boteshowtime.firstjoin, long, 0000000000000001
boteshowtime.totalc, long, 0000000000000000
boteshowtime.totalm, long, 0000000000000000
boxprice, double, 0000000000000000
breeze.agree, long, 0000000000000000
breeze.coin, long, 0000000000000001
breeze.firstjoin, long, 0000000000000001
breeze.totalc, long, 0000000000000000
breeze.totalm, long, 0000000000000000
bug_nishimiya.agree, long, 0000000000000000
bug_nishimiya.agreeb, long, 0000000000000000
bug_nishimiya.agrees, long, 0000000000000000
bug_nishimiya.cash, long, 0000000000000000
bug_nishimiya.coin, long, 0000000000000258
bug_nishimiya.firstjoin, long, 0000000000000001
bug_nishimiya.totalc, long, 0000000000000000
bug_nishimiya.totalm, long, 0000000000000000
candy_xu.cash, long, 0000000000000000
cang_tian.agree, long, 0000000000000000
cang_tian.coin, long, 0000000000000001
cang_tian.firstjoin, long, 0000000000000001
cang_tian.totalc, long, 0000000000000000
cang_tian.totalm, long, 0000000000000000
cash, long, 0000000000000000
cash::users::200, long, 0000000000000190
cash::users::aus1b, long, 0000000000000000
cash::users::bug_nishimiya, long, 0000000000000064
cctv.agree, long, 0000000000000000
cctv.coin, long, 0000000000000001
cctv.firstjoin, long, 0000000000000001
cctv.totalc, long, 0000000000000000
cctv.totalm, long, 0000000000000000
chachaxiaomogui.cash, long, 0000000000000000
chen_dou.agree, long, 0000000000000000
chen_dou.coin, long, 0000000000000001
chen_dou.firstjoin, long, 0000000000000001
chen_dou.totalc, long, 0000000000000000
chen_dou.totalm, long, 0000000000000000
chunhuoqi.agree, long, 0000000000000000
chunhuoqi.coin, long, 0000000000000001
chunhuoqi.firstjoin, long, 0000000000000001
chunhuoqi.totalc, long, 0000000000000000
chunhuoqi.totalm, long, 0000000000000000
chuqing.agree, long, 0000000000000000
chuqing.agrees, long, 0000000000000000
chuqing.coin, long, 0000000000000000
chuqing.firstjoin, long, 0000000000000001
chuqing.totalc, long, 0000000000000000
chuqing.totalm, long, 0000000000000000
cloud9.agree, long, 0000000000000000
cloud9.coin, long, 0000000000000001
cloud9.firstjoin, long, 0000000000000001
cloud9.totalc, long, 0000000000000000
cloud9.totalm, long, 0000000000000000
coin.buyed, long, 0000000000000000
coin.sold, long, 0000000000000000
coinsys.aus1b.agree, long, 0000000000000000
coinsys.aus1b.coin, long, 0000000000000001
coinsys.aus1b.firstjoin, long, 0000000000000001
coinsys.aus1b.totalc, long, 0000000000000000
coinsys.aus1b.totalm, long, 0000000000000000
coinsys.boteshowtime.agree, long, 0000000000000000
coinsys.boteshowtime.coin, long, 0000000000000001
coinsys.boteshowtime.firstjoin, long, 0000000000000001
coinsys.boteshowtime.totalc, long, 0000000000000000
coinsys.boteshowtime.totalm, long, 0000000000000000
coinsys.bug_nishimiya.agree, long, 0000000000000000
coinsys.bug_nishimiya.agreeb, long, 0000000000000000
coinsys.bug_nishimiya.coin, long, 000000000000002F
coinsys.bug_nishimiya.firstjoin, long, 0000000000000001
coinsys.bug_nishimiya.totalc, long, 0000000000000014
coinsys.bug_nishimiya.totalm, long, 0000000000000000
coinsys.gerry.agree, long, 0000000000000000
coinsys.gerry.coin, long, 0000000000000001
coinsys.gerry.firstjoin, long, 0000000000000001
coinsys.gerry.totalc, long, 0000000000000000
coinsys.gerry.totalm, long, 0000000000000000
coinsys.meng_dong.agree, long, 0000000000000000
coinsys.meng_dong.coin, long, 0000000000000001
coinsys.meng_dong.firstjoin, long, 0000000000000001
coinsys.meng_dong.totalc, long, 0000000000000000
coinsys.meng_dong.totalm, long, 0000000000000000
coinsys.xiong.agree, long, 0000000000000000
coinsys.xiong.coin, long, 0000000000000001
coinsys.xiong.firstjoin, long, 0000000000000001
coinsys.xiong.totalc, long, 0000000000000000
coinsys.xiong.totalm, long, 0000000000000000
cool_sheep.cash, long, 0000000000000000
coolie_fear.agree, long, 0000000000000000
coolie_fear.coin, long, 0000000000000001
coolie_fear.firstjoin, long, 0000000000000001
coolie_fear.totalc, long, 0000000000000000
coolie_fear.totalm, long, 0000000000000000
coraline.agree, long, 0000000000000000
coraline.coin, long, 0000000000000001
coraline.firstjoin, long, 0000000000000001
coraline.totalc, long, 0000000000000000
coraline.totalm, long, 0000000000000000
craftmeng.cash, long, 0000000000000000
csz.cash, long, 0000000000000000
cubi.agree, long, 0000000000000000
cubi.coin, long, 0000000000000001
cubi.firstjoin, long, 0000000000000001
cubi.totalc, long, 0000000000000000
cubi.totalm, long, 0000000000000000
cuihua.agree, long, 0000000000000000
cuihua.coin, long, 0000000000000001
cuihua.firstjoin, long, 0000000000000001
cuihua.totalc, long, 0000000000000000
cuihua.totalm, long, 0000000000000000
da_che.agree, long, 0000000000000000
da_che.cash, long, 0000000000000000
da_che.coin, long, 0000000000000001
da_che.firstjoin, long, 0000000000000001
da_che.totalc, long, 0000000000000000
da_che.totalm, long, 0000000000000000
da_pan.cash, long, 0000000000000000
daaa.agree, long, 0000000000000000
daaa.coin, long, 0000000000000001
daaa.firstjoin, long, 0000000000000001
daaa.totalc, long, 0000000000000000
daaa.totalm, long, 0000000000000000
dancy.agree, long, 0000000000000000
dancy.coin, long, 0000000000000001
dancy.firstjoin, long, 0000000000000001
dancy.totalc, long, 0000000000000000
dancy.totalm, long, 0000000000000000
danmao.agree, long, 0000000000000000
danmao.coin, long, 0000000000000001
danmao.firstjoin, long, 0000000000000001
danmao.totalc, long, 0000000000000000
danmao.totalm, long, 0000000000000000
directo_kr.agree, long, 0000000000000000
directo_kr.coin, long, 0000000000000001
directo_kr.firstjoin, long, 0000000000000001
directo_kr.totalc, long, 0000000000000000
directo_kr.totalm, long, 0000000000000000
dongzeran.agree, long, 0000000000000000
dongzeran.coin, long, 0000000000000001
dongzeran.firstjoin, long, 0000000000000001
dongzeran.totalc, long, 0000000000000000
dongzeran.totalm, long, 0000000000000000
doyo2014.cash, long, 0000000000000000
dsaremabra.agree, long, 0000000000000000
dsaremabra.coin, long, 0000000000000001
dsaremabra.firstjoin, long, 0000000000000001
dsaremabra.totalc, long, 0000000000000000
dsaremabra.totalm, long, 0000000000000000
duan_jue_cui.agree, long, 0000000000000000
duan_jue_cui.cash, long, 0000000000000000
duan_jue_cui.coin, long, 0000000000000001
duan_jue_cui.firstjoin, long, 0000000000000001
duan_jue_cui.totalc, long, 0000000000000000
duan_jue_cui.totalm, long, 0000000000000000
duan_yi_cheng.agree, long, 0000000000000000
duan_yi_cheng.coin, long, 0000000000000001
duan_yi_cheng.firstjoin, long, 0000000000000001
duan_yi_cheng.totalc, long, 0000000000000000
duan_yi_cheng.totalm, long, 0000000000000000
duo_li.cash, long, 0000000000000000
dydy.agree, long, 0000000000000000
dydy.agrees, long, 0000000000000000
dydy.coin, long, 0000000000000000
dydy.firstjoin, long, 0000000000000001
dydy.totalc, long, 0000000000000000
dydy.totalm, long, 0000000000000000
ediamonds.agree, long, 0000000000000000
ediamonds.coin, long, 0000000000000001
ediamonds.firstjoin, long, 0000000000000001
ediamonds.totalc, long, 0000000000000000
ediamonds.totalm, long, 0000000000000000
edqy.agree, long, 0000000000000000
edqy.cash, long, 0000000000000000
edqy.coin, long, 0000000000000001
edqy.firstjoin, long, 0000000000000001
edqy.totalc, long, 0000000000000000
edqy.totalm, long, 0000000000000000
egg_paper.agree, long, 0000000000000000
egg_paper.coin, long, 0000000000000001
egg_paper.firstjoin, long, 0000000000000001
egg_paper.totalc, long, 0000000000000000
egg_paper.totalm, long, 0000000000000000
emmmmmm.agree, long, 0000000000000000
emmmmmm.coin, long, 0000000000000001
emmmmmm.firstjoin, long, 0000000000000001
emmmmmm.totalc, long, 0000000000000000
emmmmmm.totalm, long, 0000000000000000
evening_breeze.agree, long, 0000000000000000
evening_breeze.coin, long, 0000000000000001
evening_breeze.firstjoin, long, 0000000000000001
evening_breeze.totalc, long, 0000000000000000
evening_breeze.totalm, long, 0000000000000000
ex_glb.agree, long, 0000000000000000
ex_glb.coin, long, 0000000000000001
ex_glb.firstjoin, long, 0000000000000001
ex_glb.totalc, long, 0000000000000000
ex_glb.totalm, long, 0000000000000000
fan_chen.agree, long, 0000000000000000
fan_chen.coin, long, 0000000000000001
fan_chen.firstjoin, long, 0000000000000001
fan_chen.totalc, long, 0000000000000000
fan_chen.totalm, long, 0000000000000000
fan_chen_.agree, long, 0000000000000000
fan_chen_.coin, long, 0000000000000001
fan_chen_.firstjoin, long, 0000000000000001
fan_chen_.totalc, long, 0000000000000000
fan_chen_.totalm, long, 0000000000000000
father.agree, long, 0000000000000000
father.coin, long, 0000000000000001
father.firstjoin, long, 0000000000000001
father.totalc, long, 0000000000000000
father.totalm, long, 0000000000000000
fbfbfb.agree, long, 0000000000000000
fbfbfb.coin, long, 0000000000000001
fbfbfb.firstjoin, long, 0000000000000001
fbfbfb.totalc, long, 0000000000000000
fbfbfb.totalm, long, 0000000000000000
fiona__.agree, long, 0000000000000000
fiona__.coin, long, 0000000000000001
fiona__.firstjoin, long, 0000000000000001
fiona__.totalc, long, 0000000000000000
fiona__.totalm, long, 0000000000000000
fishing.stat, long, 0000000000000000
fly_xuan01.agree, long, 0000000000000000
fly_xuan01.coin, long, 0000000000000001
fly_xuan01.firstjoin, long, 0000000000000001
fly_xuan01.totalc, long, 0000000000000000
fly_xuan01.totalm, long, 0000000000000000
formeru.agree, long, 0000000000000000
formeru.agrees, long, 0000000000000000
formeru.coin, long, 0000000000000000
formeru.firstjoin, long, 0000000000000001
formeru.totalc, long, 0000000000000000
formeru.totalm, long, 0000000000000000
froge.agree, long, 0000000000000000
froge.coin, long, 0000000000000001
froge.firstjoin, long, 0000000000000001
froge.totalc, long, 0000000000000000
froge.totalm, long, 0000000000000000
fuck.agree, long, 0000000000000000
fuck.coin, long, 0000000000000001
fuck.firstjoin, long, 0000000000000001
fuck.totalc, long, 0000000000000000
fuck.totalm, long, 0000000000000000
fuzhu.agree, long, 0000000000000000
fuzhu.coin, long, 0000000000000001
fuzhu.firstjoin, long, 0000000000000001
fuzhu.totalc, long, 0000000000000000
fuzhu.totalm, long, 0000000000000000
gerry.agree, long, 0000000000000001
gerry.cash, long, 0000000000000000
gerry.coin, long, 0000000000000001
gerry.firstjoin, long, 0000000000000001
gerry.totalc, long, 0000000000000001
gerry.totalm, double, 40B6BD0000000000
ggnewhand.agree, long, 0000000000000000
ggnewhand.coin, long, 0000000000000001
ggnewhand.firstjoin, long, 0000000000000001
ggnewhand.totalc, long, 0000000000000000
ggnewhand.totalm, long, 0000000000000000
ginaxe.cash, long, 0000000000000000
gjx_love.agree, long, 0000000000000000
gjx_love.coin, long, 0000000000000001
gjx_love.firstjoin, long, 0000000000000001
gjx_love.totalc, long, 0000000000000000
gjx_love.totalm, long, 0000000000000000
gkjgkhg.cash, long, 0000000000000000
greedy_earl.agree, long, 0000000000000000
greedy_earl.coin, long, 0000000000000001
greedy_earl.firstjoin, long, 0000000000000001
greedy_earl.totalc, long, 0000000000000000
greedy_earl.totalm, long, 0000000000000000
green_white.agree, long, 0000000000000000
green_white.coin, long, 0000000000000001
green_white.firstjoin, long, 0000000000000001
green_white.totalc, long, 0000000000000000
green_white.totalm, long, 0000000000000000
grunt.agree, long, 0000000000000000
grunt.coin, long, 0000000000000001
grunt.firstjoin, long, 0000000000000001
grunt.totalc, long, 0000000000000000
grunt.totalm, long, 0000000000000000
guuwoo.agree, long, 0000000000000000
guuwoo.coin, long, 0000000000000001
guuwoo.firstjoin, long, 0000000000000001
guuwoo.totalc, long, 0000000000000000
guuwoo.totalm, long, 0000000000000000
hanxue.cash, long, 0000000000000000
haoren_123.agree, long, 0000000000000000
haoren_123.coin, long, 0000000000000001
haoren_123.firstjoin, long, 0000000000000001
haoren_123.totalc, long, 0000000000000000
haoren_123.totalm, long, 0000000000000000
he_jiji.agree, long, 0000000000000000
he_jiji.coin, long, 0000000000000001
he_jiji.firstjoin, long, 0000000000000001
he_jiji.totalc, long, 0000000000000000
he_jiji.totalm, long, 0000000000000000
he_kuangshi.agree, long, 0000000000000000
he_kuangshi.coin, long, 0000000000000001
he_kuangshi.firstjoin, long, 0000000000000001
he_kuangshi.totalc, long, 0000000000000000
he_kuangshi.totalm, long, 0000000000000000
he_oboe.agree, long, 0000000000000000
he_oboe.cash, long, 0000000000000000
he_oboe.coin, long, 0000000000000001
he_oboe.firstjoin, long, 0000000000000001
he_oboe.totalc, long, 0000000000000000
he_oboe.totalm, long, 0000000000000000
he_xiaomin.agree, long, 0000000000000000
he_xiaomin.agrees, long, 0000000000000000
he_xiaomin.cash, long, 0000000000000000
he_xiaomin.coin, long, 0000000000000000
he_xiaomin.firstjoin, long, 0000000000000001
he_xiaomin.totalc, long, 0000000000000000
he_xiaomin.totalm, long, 0000000000000000
hero.agree, long, 0000000000000000
hero.coin, long, 0000000000000001
hero.firstjoin, long, 0000000000000001
hero.totalc, long, 0000000000000000
hero.totalm, long, 0000000000000000
him.agree, long, 0000000000000000
him.coin, long, 0000000000000001
him.firstjoin, long, 0000000000000001
him.totalc, long, 0000000000000000
him.totalm, long, 0000000000000000
holdaaa.agree, long, 0000000000000000
holdaaa.coin, long, 0000000000000001
holdaaa.firstjoin, long, 0000000000000001
holdaaa.totalc, long, 0000000000000000
holdaaa.totalm, long, 0000000000000000
hong_ming.agree, long, 0000000000000000
hong_ming.coin, long, 0000000000000001
hong_ming.firstjoin, long, 0000000000000001
hong_ming.totalc, long, 0000000000000000
hong_ming.totalm, long, 0000000000000000
hong_mogu.agree, long, 0000000000000000
hong_mogu.coin, long, 0000000000000001
hong_mogu.firstjoin, long, 0000000000000001
hong_mogu.totalc, long, 0000000000000000
hong_mogu.totalm, long, 0000000000000000
hongjinfeng.agree, long, 0000000000000000
hongjinfeng.cash, long, 0000000000000000
hongjinfeng.coin, long, 0000000000000001
hongjinfeng.firstjoin, long, 0000000000000001
hongjinfeng.totalc, long, 0000000000000000
hongjinfeng.totalm, long, 0000000000000000
hua_ji.agree, long, 0000000000000000
hua_ji.coin, long, 0000000000000001
hua_ji.firstjoin, long, 0000000000000001
hua_ji.totalc, long, 0000000000000000
hua_ji.totalm, long, 0000000000000000
huangyun.agree, long, 0000000000000000
huangyun.coin, long, 0000000000000001
huangyun.firstjoin, long, 0000000000000001
huangyun.totalc, long, 0000000000000000
huangyun.totalm, long, 0000000000000000
hun_er.agree, long, 0000000000000000
hun_er.coin, long, 0000000000000001
hun_er.firstjoin, long, 0000000000000001
hun_er.totalc, long, 0000000000000000
hun_er.totalm, long, 0000000000000000
hunluan_2.agree, long, 0000000000000000
hunluan_2.cash, long, 0000000000000000
hunluan_2.coin, long, 0000000000000001
hunluan_2.firstjoin, long, 0000000000000001
hunluan_2.totalc, long, 0000000000000000
hunluan_2.totalm, long, 0000000000000000
i_cee.agree, long, 0000000000000000
i_cee.coin, long, 0000000000000001
i_cee.firstjoin, long, 0000000000000001
i_cee.totalc, long, 0000000000000000
i_cee.totalm, long, 0000000000000000
i_m_dt.cash, long, 0000000000000000
ibealeson.cash, long, 0000000000000000
ice_bee.cash, long, 0000000000000000
ikonos33.agree, long, 0000000000000000
ikonos33.coin, long, 0000000000000001
ikonos33.firstjoin, long, 0000000000000001
ikonos33.totalc, long, 0000000000000000
ikonos33.totalm, long, 0000000000000000
iloveprintemps.agree, long, 0000000000000000
iloveprintemps.agrees, long, 0000000000000000
iloveprintemps.coin, long, 0000000000000000
iloveprintemps.firstjoin, long, 0000000000000001
iloveprintemps.totalc, long, 0000000000000000
iloveprintemps.totalm, long, 0000000000000000
iron__ender.agree, long, 0000000000000000
iron__ender.coin, long, 0000000000000001
iron__ender.firstjoin, long, 0000000000000001
iron__ender.totalc, long, 0000000000000000
iron__ender.totalm, long, 0000000000000000
iseeyou.agree, long, 0000000000000000
iseeyou.coin, long, 0000000000000001
iseeyou.firstjoin, long, 0000000000000001
iseeyou.totalc, long, 0000000000000000
iseeyou.totalm, long, 0000000000000000
jacky14.agree, long, 0000000000000000
jacky14.coin, long, 0000000000000001
jacky14.firstjoin, long, 0000000000000001
jacky14.totalc, long, 0000000000000000
jacky14.totalm, long, 0000000000000000
jasner.agree, long, 0000000000000000
jasner.coin, long, 0000000000000001
jasner.firstjoin, long, 0000000000000001
jasner.totalc, long, 0000000000000000
jasner.totalm, long, 0000000000000000
jason001.agree, long, 0000000000000000
jason001.coin, long, 0000000000000001
jason001.firstjoin, long, 0000000000000001
jason001.totalc, long, 0000000000000000
jason001.totalm, long, 0000000000000000
jazcess.agree, long, 0000000000000000
jazcess.coin, long, 0000000000000001
jazcess.firstjoin, long, 0000000000000001
jazcess.totalc, long, 0000000000000000
jazcess.totalm, long, 0000000000000000
jccretsehc.agree, long, 0000000000000000
jccretsehc.coin, long, 0000000000000001
jccretsehc.firstjoin, long, 0000000000000001
jccretsehc.totalc, long, 0000000000000000
jccretsehc.totalm, long, 0000000000000000
jew.agree, long, 0000000000000000
jew.coin, long, 0000000000000001
jew.firstjoin, long, 0000000000000001
jew.totalc, long, 0000000000000000
jew.totalm, long, 0000000000000000
jiahui.agree, long, 0000000000000000
jiahui.coin, long, 0000000000000001
jiahui.firstjoin, long, 0000000000000001
jiahui.totalc, long, 0000000000000000
jiahui.totalm, long, 0000000000000000
jing_mu.agree, long, 0000000000000000
jing_mu.coin, long, 0000000000000001
jing_mu.firstjoin, long, 0000000000000001
jing_mu.totalc, long, 0000000000000000
jing_mu.totalm, long, 0000000000000000
jingjing.agree, long, 0000000000000000
jingjing.coin, long, 0000000000000001
jingjing.firstjoin, long, 0000000000000001
jingjing.totalc, long, 0000000000000000
jingjing.totalm, long, 0000000000000000
jioke.agree, long, 0000000000000000
jioke.coin, long, 0000000000000001
jioke.firstjoin, long, 0000000000000001
jioke.totalc, long, 0000000000000000
jioke.totalm, long, 0000000000000000
joker.cash, long, 0000000000000000
jtwal.agree, long, 0000000000000000
jtwal.coin, long, 0000000000000001
jtwal.firstjoin, long, 0000000000000001
jtwal.totalc, long, 0000000000000000
jtwal.totalm, long, 0000000000000000
ju_feng_.agree, long, 0000000000000000
ju_feng_.coin, long, 0000000000000001
ju_feng_.firstjoin, long, 0000000000000001
ju_feng_.totalc, long, 0000000000000000
ju_feng_.totalm, long, 0000000000000000
july.agree, long, 0000000000000000
