# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.2-dev32b

playercount, long, FFFFFFFFFFFFFFE9
playercount, long, FFFFFFFFFFFFFFE8
baby_chen.totalc, long, 0000000000000000
baby_chen.totalm, long, 0000000000000000
baby_chen.agree, long, 0000000000000000
playercount, long, FFFFFFFFFFFFFFE9
playercount, long, FFFFFFFFFFFFFFE8
baby_chen.totalc, long, 0000000000000000
baby_chen.totalm, long, 0000000000000000
baby_chen.agree, long, 0000000000000000
playercount, long, FFFFFFFFFFFFFFE9
playercount, long, FFFFFFFFFFFFFFE8
